docid,adj,adp,adv,aux,cconj,det,intj,noun,num,pron,propn,punct,sconj,sym,verb
3919623,0.07317073170731707,0.04878048780487805,0.06097560975609756,0.07317073170731707,0,0.10975609756097561,0.012195121951219513,0.2073170731707317,0,0.08536585365853659,0.024390243902439025,0.13414634146341464,0.012195121951219513,0,0.15853658536585366
3931971,0.08974358974358974,0.07692307692307693,0.038461538461538464,0.038461538461538464,0,0.14102564102564102,0.01282051282051282,0.24358974358974358,0,0.0641025641025641,0.038461538461538464,0.11538461538461539,0,0,0.14102564102564102
3933246,0.09210526315789473,0.06578947368421052,0.039473684210526314,0.02631578947368421,0,0.07894736842105263,0.013157894736842105,0.23684210526315788,0.013157894736842105,0.07894736842105263,0.06578947368421052,0.11842105263157894,0.013157894736842105,0,0.15789473684210525
3938314,0.0625,0.0875,0.05,0.05,0.0125,0.1,0,0.25,0.0125,0.0625,0.05,0.1375,0,0,0.125
3940609,0.027777777777777776,0.06944444444444445,0.08333333333333333,0.013888888888888888,0,0.06944444444444445,0,0.2638888888888889,0.013888888888888888,0.05555555555555555,0.08333333333333333,0.1388888888888889,0.013888888888888888,0,0.16666666666666666
3948712,0.0547945205479452,0.0821917808219178,0.0684931506849315,0.0273972602739726,0,0.0821917808219178,0,0.2191780821917808,0.0136986301369863,0.0684931506849315,0.136986301369863,0.1095890410958904,0.0136986301369863,0,0.1232876712328767
3951056,0.05555555555555555,0.06944444444444445,0.041666666666666664,0.027777777777777776,0.013888888888888888,0.041666666666666664,0,0.2638888888888889,0.027777777777777776,0.08333333333333333,0.1111111111111111,0.125,0,0,0.1388888888888889
395910,0,0,0,0.043478260869565216,0.08695652173913043,0,0.043478260869565216,0.34782608695652173,0.043478260869565216,0.17391304347826086,0,0.08695652173913043,0,0,0.17391304347826086
396060,0.07352941176470588,0.1323529411764706,0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0,0.22058823529411764,0.014705882352941176,0.08823529411764706,0.04411764705882353,0.058823529411764705,0.014705882352941176,0,0.11764705882352941
3963480,0.07142857142857142,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.014285714285714285,0.14285714285714285,0,0.22857142857142856,0,0.05714285714285714,0.1,0.11428571428571428,0,0,0.14285714285714285
3974366,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.041666666666666664,0,0.05555555555555555,0,0.3055555555555556,0.027777777777777776,0.08333333333333333,0.041666666666666664,0.1388888888888889,0,0,0.1388888888888889
3975075,0.04054054054054054,0.10810810810810811,0.05405405405405406,0.05405405405405406,0,0.10810810810810811,0,0.21621621621621623,0.013513513513513514,0.08108108108108109,0.08108108108108109,0.12162162162162163,0,0,0.12162162162162163
3976754,0.05,0.1,0.05,0.0375,0,0.1,0,0.2,0.0125,0.0625,0.125,0.1125,0.0125,0,0.1375
399508,0.043243243243243246,0.10270270270270271,0.02702702702702703,0.04864864864864865,0.03783783783783784,0.06486486486486487,0.005405405405405406,0.20540540540540542,0.05405405405405406,0.08648648648648649,0.032432432432432434,0.0972972972972973,0.016216216216216217,0.021621621621621623,0.15675675675675677
4005399,0.02531645569620253,0.11392405063291139,0.05063291139240506,0.02531645569620253,0,0.10126582278481013,0,0.21518987341772153,0,0.06329113924050633,0.10126582278481013,0.1518987341772152,0.012658227848101266,0,0.13924050632911392
