"","docid","cluster","membership_prob","outlier_scores"
"429","2890004",4,0.180581760694649,0.0529805718059436
"430","2894246",0,0,1
"431","2899062",4,0.115079150329576,0.123079772922351
"432","2903108",0,0,1
"433","2905568",0,0,1
"434","2907591",0,0,1
"435","2908859",4,0.181113654275322,0.0523654515792369
"436","2909511",0,0,1
"437","2911785",0,0,1
"438","2918820",4,0.0322507733314515,0.198134215916544
"439","2925351",0,0,1
"440","2928880",0,0,1
"441","2929153",4,0.147238933173975,0.0900088868655523
"442","293056",0,0,1
"443","2933003",0,0,1
"444","2933334",0,0,1
"445","2934271",4,0.0908355660373675,0.146463540091991
"446","2937381",4,0.0634845046621008,0.178642414982979
"447","2937537",0,0,1
"448","2940857",4,0.0304254487601433,0.199643811353746
"449","2943340",4,0.166090350413752,0.0694375669789218
"450","2946535",4,0.0730791759518076,0.162814155960329
"451","2949753",0,0,1
"452","2949943",0,0,1
"453","2950021",0,0,1
"454","2950195",4,0.13654623144695,0.122835853661524
"455","2950677",0,0,1
"456","29527",5,0.0161885151059512,0
"457","2954100",4,0.166322350547225,0.0691786052461615
"458","2955312",0,0,1
"459","2966942",4,0.0157954496408327,0.211540942220248
"460","2968146",0,0,1
"461","2971576",4,0.137237538447118,0.149869208805646
"462","2974117",0,0,1
"463","2974376",0,0,1
"464","2974404",4,0.042351179760299,0.189676866886863
"465","2974470",4,0.223995007561266,0
"466","2974745",0,0,1
"467","2986072",4,0.168879147220825,0.0663150974447818
"468","2986312",4,0.0504461231848994,0.182768865057418
"469","2988000",0,0,1
"470","2990350",0,0,1
"471","2990674",0,0,1
"472","2993304",4,0.109637970857289,0.128438806868355
"473","2994352",0,0,1
"474","2997040",4,0.210149335787256,0.0348321983833177
"475","3006007",0,0,1
"476","3010233",4,0.0184531307259021,0.209406074502965
"477","3011328",0,0,1
"478","313822",0,0,1
"479","317209",0,0,1
"480","3193597",3,0.277717600801302,1
"481","3203431",0,0,1
"482","3203567",4,0.00947364656289264,0.216573097983702
"483","3206193",4,0.00478941294917917,0.220260513166037
"484","3207072",4,0.186556334023582,0.0460249124845595
"485","3208406",4,0.00632579094192005,0.219054912198716
"486","321825",5,0.0161885151059512,0
"487","3220544",4,0.00386142356983911,0.220986908046785
"488","3222163",4,0.16328655849893,0.0725558429579244
"489","3222797",4,0.154937150427239,0.0817191965886813
"490","3224275",0,0,1
"491","3224515",0,0,1
"492","3225256",0,0,1
"493","323087",0,0,1
"494","3231975",4,0.105348608749849,0.132617464156206
"495","3234078",4,0.0718510398677773,0.163921928729861
"496","3234870",0,0,1
"497","3235547",4,0.146657657012788,0.0906287507985961
"498","3239792",0,0,1
"499","3243279",0,0,1
"500","3243953",4,0.0601855770639486,0.174299762271752
"501","3254932",0,0,1
"502","3255152",0,0,1
"503","3255232",4,0.0117016758198098,0.21480693283332
"504","3265824",4,0.0288060152932056,0.200978378513113
"505","3268705",0,0,1
"506","327371",0,0,1
"507","3274517",4,0.120430467048173,0.117744574627923
"508","3275867",4,0.101828243604997,0.136017151604289
"509","3276649",4,0.195587720397581,0.0353143380378605
"510","3280449",0,0,1
"511","3286882",4,0.142036942654732,0.0955263332201403
"512","3288295",4,0.101088996615038,0.136727674356427
"513","3288889",0,0,1
"514","3289311",4,0.181127423637329,0.0957927686259772
"515","3289983",4,0.0446600226998164,0.187718497207932
"516","3292326",4,0.0682042986176108,0.167194062724832
"517","3304125",0,0,1
"518","3304361",4,0.100942231353236,0.136868597880252
"519","3305198",4,0.106134730483735,0.131854633015683
"520","3305804",4,0.0936794131442888,0.143785318690685
"521","3309309",0,0,1
"522","331034",0,0,1
"523","3311882",4,0.0936794131442888,0.143785318690685
"524","3319776",4,0.0388568548904218,0.192622871642847
"525","3324713",0,0,1
"526","3326569",0,0,1
"527","3328894",4,0.049278013759219,0.183772960266639
"528","3336376",4,0.010317022430637,0.215905486881685
"529","3338968",4,0.115079150329576,0.123079772922351
"530","3340055",0,0,1
"531","3343083",0,0,1
"532","3345913",4,0.141405143813876,0.0961918920808055
"533","3346942",4,0.128890606644425,0.109176185726218
"534","3349659",4,0.259024067979371,0
"535","3352969",0,0,1
"536","3355188",4,0.181113654275322,0.0523654515792369
"537","3360818",0,0,1
"538","3367656",4,0.196892648887134,0.0337468691284879
"539","3370096",0,0,1
"540","3372592",0,0,1
"541","3374596",0,0,1
"542","3376436",0,0,1
"543","3377601",0,0,1
"544","337988",0,0,1
"545","3380733",0,0,1
"546","3381407",0,0,1
"547","3384241",0,0,1
"548","3384296",0,0,1
"549","3388375",4,0.184133890053555,0.0488574252830868
"550","3395664",4,0.160067381154229,0.0761104223989852
"551","3396028",4,0.0453174161916364,0.187159160960976
"552","3399077",0,0,1
"553","3403657",4,0.104227466325859,0.133703073864258
"554","3416895",0,0,1
"555","3418852",0,0,1
"556","3421256",0,0,1
"557","3424807",4,0.158639861150841,0.077677968556747
"558","3438416",0,0,1
"559","3441465",0,0,1
"560","3442270",4,0.132329256087898,0.105645778789396
"561","3443203",0,0,1
"562","3443945",4,0.0675886466396143,0.167743947301765
"563","3448267",0,0,1
"564","3450747",0,0,1
"565","3460617",4,0.126169745646677,0.111949959877488
"566","3466214",4,0.0606888745208741,0.173857339289038
"567","3467472",4,0.0764612978921628,0.159748269706922
"568","3468670",4,0,0.223995007561266
"569","3468923",4,0.273928867388323,0.0218017783413987
"570","3470766",4,0.193465110432257,0.0378531636063151
"571","3474689",4,0.036423755352434,0.194661557142723
"572","3482790",0,0,1
"573","3486043",4,0.108477270195147,0.129573518996431
"574","3495898",0,0,1
"575","349808",0,0,1
"576","3502548",4,0.163056078594888,0.0728112450641498
"577","3520853",0,0,1
"578","3522537",4,0.0675886466396143,0.167743947301765
"579","363665",0,0,1
"580","368238",0,0,1
"581","3750287",0,0,1
"582","382630",0,0,1
"583","383704",0,0,1
"584","3864838",4,0.0834505176033074,0.153340864467511
"585","3883105",0,0,1
"586","3900059",4,0.079886658477136,0.156620214685312
"587","3901354",0,0,1
"588","3908876",0,0,1
"589","3911727",4,0.00969937548679103,0.216394523814235
"590","3913325",0,0,1
"591","3917122",4,0.0615621861329727,0.1730885297119
"592","3918055",4,0.173333246707833,0.0612843817072291
"593","3919623",0,0,1
"594","3931971",4,0.0158994647412196,0.211457605563974
"595","3933246",0,0,1
"596","3938314",4,0.157270934326598,0.0791761859801886
"597","3940609",0,0,1
"598","3948712",4,0.0270795735930335,0.202396237784265
"599","3951056",0,0,1
"600","395910",0,0,1
"601","396060",0,0,1
"602","3963480",0,0,1
"603","3974366",0,0,1
"604","3975075",4,0.11791398141376,0.120261543559581
"605","3976754",4,0.0831322666008454,0.153634745589958
"606","399508",0,0,1
"607","4005399",0,0,1
"608","4006333",0,0,1
"609","4008374",4,0.0715242642358538,0.164216185143414
"610","4012567",0,0,1
"611","4015986",4,0.25554588544766,0.0182147255377759
"612","4017746",4,0.0934181090072873,0.144032105484698
"613","4018202",0,0,1
"614","4026888",4,0.117548166476942,0.120626233682751
"615","4029523",4,0.0175386947910697,0.210141927906557
"616","4060818",4,0.0721194695306306,0.163680056907552
"617","4061524",4,0.0270795735930335,0.202396237784265
"618","4065146",0,0,1
"619","4066814",0,0,1
"620","407510",0,0,1
"621","408321",0,0,1
"622","411906",0,0,1
"623","421597",0,0,1
"624","427492",0,0,1
"625","432481",0,0,1
"626","437052",0,0,1
"627","4394277",3,0.3906349639129,1
"628","443279",0,0,1
"629","4445277",0,0,1
"630","4451210",4,0.130174650535746,0.107861143715007
"631","4451448",4,0.0854053034679534,0.151531278957571
"632","4461582",4,0.138484665661782,0.099255739847242
"633","4462315",4,0.0801914912391944,0.156340711085407
"634","4487784",0,0,1
"635","4489039",4,0.0386668911958494,0.192782412951485
"636","4509085",0,0,1
"637","4510433",4,0.0942353880083878,0.143259758479149
"638","4535663",4,0.0889415506233496,0.148237972031675
"639","454573",0,0,1
"640","4549610",4,0.017997578469075,0.209772832098565
"641","4567796",4,0.0975409301820847,0.140121675994342
"642","4579822",4,0.0828599035172763,0.153886090669517
"643","4580209",0,0,1
"644","4590629",4,0.153955626823073,0.0827845240258415
"645","4601397",4,0.0340432885451961,0.196646202426596
"646","461386",0,0,1
"647","4627762",0,0,1
"648","463487",0,0,1
"649","4637512",4,0.117165925159852,0.121006976787521
"650","4640609",0,0,1
"651","4648572",0,0,1
"652","465367",0,0,1
"653","46572",0,0,1
"654","4670977",0,0,1
"655","4684689",0,0,1
"656","4696834",0,0,1
"657","4705457",0,0,1
"658","4715992",0,0,1
"659","4716069",4,0.0952805087263578,0.142270062794499
"660","4768551",4,0.000530583543361245,0.22358305350667
"661","4782111",4,0.0149036264624618,0.212254746556365
"662","4795300",0,0,1
"663","4795634",0,0,1
"664","479910",0,0,1
"665","4800686",0,0,1
"666","4819936",0,0,1
"667","482291",0,0,1
"668","4841754",4,0.152696541715506,0.0895675144936952
"669","4857665",4,0.186556334023582,0.0460249124845595
"670","4858402",4,0.0224321185195201,0.206188125510516
"671","4884510",4,0.214504974374831,0.0710445618356271
"672","4888096",4,0.101104516390967,0.136712769628009
"673","490222",0,0,1
"674","4905646",0,0,1
"675","4946806",0,0,1
"676","4951673",2,0.222346836416428,0
"677","4953735",0,0,1
"678","4956187",0,0,1
"679","4961937",0,0,1
"680","4964740",0,0,1
"681","4988085",0,0,1
"682","4994783",0,0,1
"683","4999477",0,0,1
"684","5000914",0,0,1
"685","5001362",0,0,1
"686","5001964",0,0,1
"687","5002831",0,0,1
"688","5003097",0,0,1
"689","5007513",0,0,1
"690","5007695",0,0,1
"691","5008871",0,0,1
"692","5018434",0,0,1
"693","5019040",0,0,1
"694","5019817",0,0,1
"695","5064107",6,1,NA
"696","5066321",6,1,NA
"697","513090",0,0,1
"698","540243",0,0,1
"699","541665",0,0,1
"700","5527009",0,0,1
"701","55966",0,0,1
"702","575237",0,0,1
"703","5884337",6,1,NA
"704","589101",3,0.0341999515634993,1
"705","591921",0,0,1
"706","602684",0,0,1
"707","602905",0,0,1
"708","6034229",6,1,NA
"709","603506",0,0,1
"710","6037951",6,1,NA
"711","6129040",6,1,NA
"712","6242975",6,1,NA
"713","624394",0,0,1
"714","62572",0,0,1
"715","629958",0,0,1
"716","631636",0,0,1
"717","63442",0,0,1
"718","63502",0,0,1
"719","639221",0,0,1
"720","639615",0,0,1
"721","6396853",6,1,NA
"722","64350",0,0,1
"723","6439964",0,0,1
"724","644147",0,0,1
"725","6452653",0,0,1
"726","6459272",0,0,1
